Fighter Name,Fighter A,Fighter B,Result,Fight_ID,Fighter_Link
Sean Soriano,Sean Soriano,Chas Skelly,0,2,http://www.ufcstats.com/fighter-details/bd5403efbaa445c0
Sean Soriano,Sean Soriano,Charles Rosa,0,3,http://www.ufcstats.com/fighter-details/bd5403efbaa445c0
Sean Soriano,Sean Soriano,Christos Giagos,0,4,http://www.ufcstats.com/fighter-details/bd5403efbaa445c0
Sean Soriano,Sean Soriano,Shayilan Nuerdanbieke,0,5,http://www.ufcstats.com/fighter-details/bd5403efbaa445c0
Tucker Lutz,Tucker Lutz,Chase Gibson,1,1,http://www.ufcstats.com/fighter-details/7832f2f62f04178f
Tucker Lutz,Tucker Lutz,Sherrard Blackledge,1,2,http://www.ufcstats.com/fighter-details/7832f2f62f04178f
Tucker Lutz,Tucker Lutz,Kevin Aguilar,1,3,http://www.ufcstats.com/fighter-details/7832f2f62f04178f
Tucker Lutz,Tucker Lutz,Pat Sabatini,0,4,http://www.ufcstats.com/fighter-details/7832f2f62f04178f
Tucker Lutz,Tucker Lutz,Daniel Pineda,0,5,http://www.ufcstats.com/fighter-details/7832f2f62f04178f
Tucker Lutz,Tucker Lutz,Melsik Baghdasaryan,0,6,http://www.ufcstats.com/fighter-details/7832f2f62f04178f
Herbert Burns,Herbert Burns,Nate Landwehr,1,1,http://www.ufcstats.com/fighter-details/4f140403000158b5
Herbert Burns,Herbert Burns,Evan Dunham,1,2,http://www.ufcstats.com/fighter-details/4f140403000158b5
Herbert Burns,Herbert Burns,Daniel Pineda,0,3,http://www.ufcstats.com/fighter-details/4f140403000158b5
Herbert Burns,Herbert Burns,Bill Algeo,0,4,http://www.ufcstats.com/fighter-details/4f140403000158b5
Herbert Burns,Herbert Burns,Julio Arce,0,5,http://www.ufcstats.com/fighter-details/4f140403000158b5
Herbert Burns,Herbert Burns,Jack Jenkins,0,6,http://www.ufcstats.com/fighter-details/4f140403000158b5
Kevin Croom,Kevin Croom,Alex Caceres,0,1,http://www.ufcstats.com/fighter-details/35b3772629e27a49
Kevin Croom,Kevin Croom,Brian Kelleher,0,2,http://www.ufcstats.com/fighter-details/35b3772629e27a49
Kevin Croom,Kevin Croom,Alatengheili,0,3,http://www.ufcstats.com/fighter-details/35b3772629e27a49
Domingo Pilarte,Domingo Pilarte,Vince Morales,1,1,http://www.ufcstats.com/fighter-details/4bf6b225ff6099c4
Domingo Pilarte,Domingo Pilarte,Felipe Colares,0,2,http://www.ufcstats.com/fighter-details/4bf6b225ff6099c4
Domingo Pilarte,Domingo Pilarte,Brian Kelleher,0,3,http://www.ufcstats.com/fighter-details/4bf6b225ff6099c4
Ramon Taveras,Ramon Taveras,Serhiy Sidey,0,1,http://www.ufcstats.com/fighter-details/c5ccd878231c5407
Ramon Taveras,Ramon Taveras,Cortavious Romious,1,2,http://www.ufcstats.com/fighter-details/c5ccd878231c5407
Ramon Taveras,Ramon Taveras,Serhiy Sidey,1,3,http://www.ufcstats.com/fighter-details/c5ccd878231c5407
Ramon Taveras,Ramon Taveras,Davey Grant,0,4,http://www.ufcstats.com/fighter-details/c5ccd878231c5407
Tuco Tokkos,Tuco Tokkos,Zhang Mingyang,0,1,http://www.ufcstats.com/fighter-details/3e8118c1ab52f211
Tuco Tokkos,Tuco Tokkos,Oumar Sy,0,2,http://www.ufcstats.com/fighter-details/3e8118c1ab52f211
Tuco Tokkos,Tuco Tokkos,Navajo Stirling,0,3,http://www.ufcstats.com/fighter-details/3e8118c1ab52f211
TJ Dillashaw,TJ Dillashaw,John Lineker,1,1,http://www.ufcstats.com/fighter-details/c849740a3ff51931
TJ Dillashaw,TJ Dillashaw,Cody Garbrandt,1,2,http://www.ufcstats.com/fighter-details/c849740a3ff51931
TJ Dillashaw,TJ Dillashaw,Cody Garbrandt,1,3,http://www.ufcstats.com/fighter-details/c849740a3ff51931
TJ Dillashaw,TJ Dillashaw,Henry Cejudo,0,4,http://www.ufcstats.com/fighter-details/c849740a3ff51931
TJ Dillashaw,TJ Dillashaw,Cory Sandhagen,1,5,http://www.ufcstats.com/fighter-details/c849740a3ff51931
TJ Dillashaw,TJ Dillashaw,Aljamain Sterling,0,6,http://www.ufcstats.com/fighter-details/c849740a3ff51931
AJ Dobson,AJ Dobson,Hashem Arkhagha,1,1,http://www.ufcstats.com/fighter-details/009c4420727149ea
AJ Dobson,AJ Dobson,Jacob Malkoun,0,2,http://www.ufcstats.com/fighter-details/009c4420727149ea
AJ Dobson,AJ Dobson,Armen Petrosyan,0,3,http://www.ufcstats.com/fighter-details/009c4420727149ea
AJ Dobson,AJ Dobson,Tafon Nchukwi,1,4,http://www.ufcstats.com/fighter-details/009c4420727149ea
AJ Dobson,AJ Dobson,Edmen Shahbazyan,0,5,http://www.ufcstats.com/fighter-details/009c4420727149ea
Steve Garcia,Steve Garcia,Maheshate,0,1,http://www.ufcstats.com/fighter-details/97cf1a2c7c5e7889
Steve Garcia,Steve Garcia,Chase Hooper,1,2,http://www.ufcstats.com/fighter-details/97cf1a2c7c5e7889
Steve Garcia,Steve Garcia,Shayilan Nuerdanbieke,1,3,http://www.ufcstats.com/fighter-details/97cf1a2c7c5e7889
Steve Garcia,Steve Garcia,Melquizael Costa,1,4,http://www.ufcstats.com/fighter-details/97cf1a2c7c5e7889
Steve Garcia,Steve Garcia,SeungWoo Choi,1,5,http://www.ufcstats.com/fighter-details/97cf1a2c7c5e7889
Steve Garcia,Steve Garcia,Kyle Nelson,1,6,http://www.ufcstats.com/fighter-details/97cf1a2c7c5e7889
John Lineker,John Lineker,Michael McDonald,1,1,http://www.ufcstats.com/fighter-details/c268b2cfebccf652
John Lineker,John Lineker,John Dodson,1,2,http://www.ufcstats.com/fighter-details/c268b2cfebccf652
John Lineker,John Lineker,TJ Dillashaw,0,3,http://www.ufcstats.com/fighter-details/c268b2cfebccf652
John Lineker,John Lineker,Marlon Vera,1,4,http://www.ufcstats.com/fighter-details/c268b2cfebccf652
John Lineker,John Lineker,Brian Kelleher,1,5,http://www.ufcstats.com/fighter-details/c268b2cfebccf652
John Lineker,John Lineker,Cory Sandhagen,0,6,http://www.ufcstats.com/fighter-details/c268b2cfebccf652
Kaynan Kruschewsky,Kaynan Kruschewsky,Dylan Mantello,1,1,http://www.ufcstats.com/fighter-details/ca36633b80be4a78
Kaynan Kruschewsky,Kaynan Kruschewsky,Elves Brener,0,2,http://www.ufcstats.com/fighter-details/ca36633b80be4a78
Kaynan Kruschewsky,Kaynan Kruschewsky,Kurt Holobaugh,0,3,http://www.ufcstats.com/fighter-details/ca36633b80be4a78
Robert Bryczek,Robert Bryczek,Ihor Potieria,0,1,http://www.ufcstats.com/fighter-details/f96856f9d69fd7e4
Igor Severino,Igor Severino,Jhonata Silva,1,1,http://www.ufcstats.com/fighter-details/6ad8e4296f7522d9
Igor Severino,Igor Severino,Andre Lima,0,2,http://www.ufcstats.com/fighter-details/6ad8e4296f7522d9
Rickson Zenidim,Rickson Zenidim,Andre Lima,0,1,http://www.ufcstats.com/fighter-details/c879d8620261b1a3
Mounir Lazzez,Mounir Lazzez,Abdul Razak Alhassan,1,1,http://www.ufcstats.com/fighter-details/49ee5024966efc0d
Mounir Lazzez,Mounir Lazzez,Warlley Alves,0,2,http://www.ufcstats.com/fighter-details/49ee5024966efc0d
Mounir Lazzez,Mounir Lazzez,Ange Loosa,1,3,http://www.ufcstats.com/fighter-details/49ee5024966efc0d
Mounir Lazzez,Mounir Lazzez,Gabriel Bonfim,0,4,http://www.ufcstats.com/fighter-details/49ee5024966efc0d
Hashem Arkhagha,Hashem Arkhagha,AJ Dobson,0,1,http://www.ufcstats.com/fighter-details/9a7ffa80766caa51
Trey Waters,Trey Waters,Gabriel Bonfim,0,1,http://www.ufcstats.com/fighter-details/31dbfbe4e7a6727c
Trey Waters,Trey Waters,Josh Quinlan,1,2,http://www.ufcstats.com/fighter-details/31dbfbe4e7a6727c
Trey Waters,Trey Waters,Billy Ray Goff,1,3,http://www.ufcstats.com/fighter-details/31dbfbe4e7a6727c
Kyle Nelson,Kyle Nelson,Billy Quarantillo,0,1,http://www.ufcstats.com/fighter-details/31f8081c7600da93
Kyle Nelson,Kyle Nelson,Jai Herbert,0,2,http://www.ufcstats.com/fighter-details/31f8081c7600da93
Kyle Nelson,Kyle Nelson,Blake Bilder,1,3,http://www.ufcstats.com/fighter-details/31f8081c7600da93
Kyle Nelson,Kyle Nelson,Fernando Padilla,1,4,http://www.ufcstats.com/fighter-details/31f8081c7600da93
Kyle Nelson,Kyle Nelson,Bill Algeo,1,5,http://www.ufcstats.com/fighter-details/31f8081c7600da93
Kyle Nelson,Kyle Nelson,Steve Garcia,0,6,http://www.ufcstats.com/fighter-details/31f8081c7600da93
Maheshate,Maheshate,Achilles Estremadura,1,1,http://www.ufcstats.com/fighter-details/8c1ca54b5089d199
Maheshate,Maheshate,Steve Garcia,1,2,http://www.ufcstats.com/fighter-details/8c1ca54b5089d199
Maheshate,Maheshate,Rafa Garcia,0,3,http://www.ufcstats.com/fighter-details/8c1ca54b5089d199
Maheshate,Maheshate,Viacheslav Borshchev,0,4,http://www.ufcstats.com/fighter-details/8c1ca54b5089d199
Maheshate,Maheshate,Gabriel Benitez,1,5,http://www.ufcstats.com/fighter-details/8c1ca54b5089d199
Maheshate,Maheshate,Nikolas Motta,0,6,http://www.ufcstats.com/fighter-details/8c1ca54b5089d199
Dakota Bush,Dakota Bush,Austin Hubbard,0,1,http://www.ufcstats.com/fighter-details/3033c1c080672475
Dakota Bush,Dakota Bush,Viacheslav Borshchev,0,2,http://www.ufcstats.com/fighter-details/3033c1c080672475
Taylor Lapilus,Taylor Lapilus,Erik Perez,0,1,http://www.ufcstats.com/fighter-details/8b1ed83b02303075
Taylor Lapilus,Taylor Lapilus,Leandro Issa,1,2,http://www.ufcstats.com/fighter-details/8b1ed83b02303075
Taylor Lapilus,Taylor Lapilus,Caolan Loughran,1,3,http://www.ufcstats.com/fighter-details/8b1ed83b02303075
Taylor Lapilus,Taylor Lapilus,Farid Basharat,0,4,http://www.ufcstats.com/fighter-details/8b1ed83b02303075
Taylor Lapilus,Taylor Lapilus,Cody Stamann,1,5,http://www.ufcstats.com/fighter-details/8b1ed83b02303075
Taylor Lapilus,Taylor Lapilus,Vince Morales,1,6,http://www.ufcstats.com/fighter-details/8b1ed83b02303075
Josh Quinlan,Josh Quinlan,Jason Witt,1,1,http://www.ufcstats.com/fighter-details/876f478f796495f7
Josh Quinlan,Josh Quinlan,Trey Waters,0,2,http://www.ufcstats.com/fighter-details/876f478f796495f7
Josh Quinlan,Josh Quinlan,Danny Barlow,0,3,http://www.ufcstats.com/fighter-details/876f478f796495f7
Josh Quinlan,Josh Quinlan,Adam Fugitt,0,4,http://www.ufcstats.com/fighter-details/876f478f796495f7
Cody Stamann,Cody Stamann,Said Nurmagomedov,0,1,http://www.ufcstats.com/fighter-details/bf7ad5628363eec9
Cody Stamann,Cody Stamann,Eddie Wineland,1,2,http://www.ufcstats.com/fighter-details/bf7ad5628363eec9
Cody Stamann,Cody Stamann,Luan Lacerda,1,3,http://www.ufcstats.com/fighter-details/bf7ad5628363eec9
Cody Stamann,Cody Stamann,Douglas Silva de Andrade,0,4,http://www.ufcstats.com/fighter-details/bf7ad5628363eec9
Cody Stamann,Cody Stamann,Taylor Lapilus,0,5,http://www.ufcstats.com/fighter-details/bf7ad5628363eec9
Cody Stamann,Cody Stamann,Da'Mon Blackshear,0,6,http://www.ufcstats.com/fighter-details/bf7ad5628363eec9
Farid Basharat,Farid Basharat,Allan Begosso,1,1,http://www.ufcstats.com/fighter-details/a09ed60aa67a3f67
Farid Basharat,Farid Basharat,Da'Mon Blackshear,1,2,http://www.ufcstats.com/fighter-details/a09ed60aa67a3f67
Farid Basharat,Farid Basharat,Kleydson Rodrigues,1,3,http://www.ufcstats.com/fighter-details/a09ed60aa67a3f67
Farid Basharat,Farid Basharat,Taylor Lapilus,1,4,http://www.ufcstats.com/fighter-details/a09ed60aa67a3f67
Farid Basharat,Farid Basharat,Victor Hugo,1,5,http://www.ufcstats.com/fighter-details/a09ed60aa67a3f67
Leandro Issa,Leandro Issa,Russell Doane,0,1,http://www.ufcstats.com/fighter-details/d1e1fdcea7c8a90a
Leandro Issa,Leandro Issa,Jumabieke Tuerxun,1,2,http://www.ufcstats.com/fighter-details/d1e1fdcea7c8a90a
Leandro Issa,Leandro Issa,Yuta Sasaki,1,3,http://www.ufcstats.com/fighter-details/d1e1fdcea7c8a90a
Leandro Issa,Leandro Issa,Iuri Alcantara,0,4,http://www.ufcstats.com/fighter-details/d1e1fdcea7c8a90a
Leandro Issa,Leandro Issa,Taylor Lapilus,0,5,http://www.ufcstats.com/fighter-details/d1e1fdcea7c8a90a
Erik Perez,Erik Perez,Takeya Mizugaki,0,1,http://www.ufcstats.com/fighter-details/af62f99eb7606308
Erik Perez,Erik Perez,Edwin Figueroa,1,2,http://www.ufcstats.com/fighter-details/af62f99eb7606308
Erik Perez,Erik Perez,Bryan Caraway,0,3,http://www.ufcstats.com/fighter-details/af62f99eb7606308
Erik Perez,Erik Perez,Taylor Lapilus,1,4,http://www.ufcstats.com/fighter-details/af62f99eb7606308
Erik Perez,Erik Perez,Francisco Rivera,1,5,http://www.ufcstats.com/fighter-details/af62f99eb7606308
Erik Perez,Erik Perez,Felipe Arantes,1,6,http://www.ufcstats.com/fighter-details/af62f99eb7606308
Davey Grant,Davey Grant,Marlon Vera,0,1,http://www.ufcstats.com/fighter-details/113df4fde64735c6
Davey Grant,Davey Grant,Adrian Yanez,0,2,http://www.ufcstats.com/fighter-details/113df4fde64735c6
Davey Grant,Davey Grant,Louis Smolka,1,3,http://www.ufcstats.com/fighter-details/113df4fde64735c6
Davey Grant,Davey Grant,Raphael Assuncao,1,4,http://www.ufcstats.com/fighter-details/113df4fde64735c6
Davey Grant,Davey Grant,Daniel Marcos,0,5,http://www.ufcstats.com/fighter-details/113df4fde64735c6
Davey Grant,Davey Grant,Ramon Taveras,1,6,http://www.ufcstats.com/fighter-details/113df4fde64735c6
Brandon Lewis,Brandon Lewis,Mo Miller,0,1,http://www.ufcstats.com/fighter-details/6623cb1c27025634
Brandon Lewis,Brandon Lewis,Daniel Marcos,0,2,http://www.ufcstats.com/fighter-details/6623cb1c27025634
Claudio Silva,Claudio Silva,Nordine Taleb,1,1,http://www.ufcstats.com/fighter-details/6f7c616b98e18c29
Claudio Silva,Claudio Silva,Danny Roberts,1,2,http://www.ufcstats.com/fighter-details/6f7c616b98e18c29
Claudio Silva,Claudio Silva,Cole Williams,1,3,http://www.ufcstats.com/fighter-details/6f7c616b98e18c29
Claudio Silva,Claudio Silva,James Krause,0,4,http://www.ufcstats.com/fighter-details/6f7c616b98e18c29
Claudio Silva,Claudio Silva,Court McGee,0,5,http://www.ufcstats.com/fighter-details/6f7c616b98e18c29
Claudio Silva,Claudio Silva,Nicolas Dalby,0,6,http://www.ufcstats.com/fighter-details/6f7c616b98e18c29
Phil Hawes,Phil Hawes,Kyle Daukaus,1,1,http://www.ufcstats.com/fighter-details/547afe1017e72dbe
Phil Hawes,Phil Hawes,Chris Curtis,0,2,http://www.ufcstats.com/fighter-details/547afe1017e72dbe
Phil Hawes,Phil Hawes,Deron Winn,1,3,http://www.ufcstats.com/fighter-details/547afe1017e72dbe
Phil Hawes,Phil Hawes,Roman Dolidze,0,4,http://www.ufcstats.com/fighter-details/547afe1017e72dbe
Phil Hawes,Phil Hawes,Ikram Aliskerov,0,5,http://www.ufcstats.com/fighter-details/547afe1017e72dbe
Phil Hawes,Phil Hawes,Brunno Ferreira,0,6,http://www.ufcstats.com/fighter-details/547afe1017e72dbe
Mario Sousa,Mario Sousa,Mariusz Ksiazkiewicz,1,1,http://www.ufcstats.com/fighter-details/72782745eb47161a
Mario Sousa,Mario Sousa,Chidi Njokuani,0,2,http://www.ufcstats.com/fighter-details/72782745eb47161a
Mario Sousa,Mario Sousa,Ikram Aliskerov,0,3,http://www.ufcstats.com/fighter-details/72782745eb47161a
Mana Martinez,Mana Martinez,Drako Rodriguez,0,1,http://www.ufcstats.com/fighter-details/c0386644627a7ee5
Mana Martinez,Mana Martinez,Guido Cannetti,1,2,http://www.ufcstats.com/fighter-details/c0386644627a7ee5
Mana Martinez,Mana Martinez,Ronnie Lawrence,0,3,http://www.ufcstats.com/fighter-details/c0386644627a7ee5
Mana Martinez,Mana Martinez,Brandon Davis,1,4,http://www.ufcstats.com/fighter-details/c0386644627a7ee5
Mana Martinez,Mana Martinez,Cameron Saaiman,0,5,http://www.ufcstats.com/fighter-details/c0386644627a7ee5
Steven Koslow,Steven Koslow,Cameron Saaiman,0,1,http://www.ufcstats.com/fighter-details/84512339473dd300
Joshua Wang-Kim,Joshua Wang-Kim,Cameron Saaiman,0,1,http://www.ufcstats.com/fighter-details/d538f13ab21d9633
Nick Aguirre,Nick Aguirre,Dan Argueta,0,1,http://www.ufcstats.com/fighter-details/0978385b2bd9ef9b
Nick Aguirre,Nick Aguirre,Payton Talbott,0,2,http://www.ufcstats.com/fighter-details/0978385b2bd9ef9b
Reyes Cortez Jr.,Reyes Cortez Jr.,Christian Rodriguez,0,1,http://www.ufcstats.com/fighter-details/1a7d44196949577c
Reyes Cortez Jr.,Reyes Cortez Jr.,Payton Talbott,0,2,http://www.ufcstats.com/fighter-details/1a7d44196949577c
Fernie Garcia,Fernie Garcia,Joshua Weems,1,1,http://www.ufcstats.com/fighter-details/9e92e1ca498d7244
Fernie Garcia,Fernie Garcia,Journey Newson,0,2,http://www.ufcstats.com/fighter-details/9e92e1ca498d7244
Fernie Garcia,Fernie Garcia,Brady Hiestand,0,3,http://www.ufcstats.com/fighter-details/9e92e1ca498d7244
Fernie Garcia,Fernie Garcia,Rinya Nakamura,0,4,http://www.ufcstats.com/fighter-details/9e92e1ca498d7244
Fernie Garcia,Fernie Garcia,Hyder Amil,0,5,http://www.ufcstats.com/fighter-details/9e92e1ca498d7244
Yusaku Kinoshita,Yusaku Kinoshita,Jose Henrique,1,1,http://www.ufcstats.com/fighter-details/21b5c82c1b89dab1
Yusaku Kinoshita,Yusaku Kinoshita,Adam Fugitt,0,2,http://www.ufcstats.com/fighter-details/21b5c82c1b89dab1
Yusaku Kinoshita,Yusaku Kinoshita,Billy Ray Goff,0,3,http://www.ufcstats.com/fighter-details/21b5c82c1b89dab1
Jason Witt,Jason Witt,Takashi Sato,0,1,http://www.ufcstats.com/fighter-details/5f3805dda9661cba
Jason Witt,Jason Witt,Cole Williams,1,2,http://www.ufcstats.com/fighter-details/5f3805dda9661cba
Jason Witt,Jason Witt,Matthew Semelsberger,0,3,http://www.ufcstats.com/fighter-details/5f3805dda9661cba
Jason Witt,Jason Witt,Bryan Barberena,1,4,http://www.ufcstats.com/fighter-details/5f3805dda9661cba
Jason Witt,Jason Witt,Phil Rowe,0,5,http://www.ufcstats.com/fighter-details/5f3805dda9661cba
Jason Witt,Jason Witt,Josh Quinlan,0,6,http://www.ufcstats.com/fighter-details/5f3805dda9661cba
Luan Lacerda,Luan Lacerda,Cody Stamann,0,1,http://www.ufcstats.com/fighter-details/6fc506e1099afe20
Luan Lacerda,Luan Lacerda,Da'Mon Blackshear,0,2,http://www.ufcstats.com/fighter-details/6fc506e1099afe20
Eddie Wineland,Eddie Wineland,John Dodson,0,1,http://www.ufcstats.com/fighter-details/fc9a9559a05f2704
Eddie Wineland,Eddie Wineland,Alejandro Perez,0,2,http://www.ufcstats.com/fighter-details/fc9a9559a05f2704
Eddie Wineland,Eddie Wineland,Grigory Popov,1,3,http://www.ufcstats.com/fighter-details/fc9a9559a05f2704
Eddie Wineland,Eddie Wineland,Sean O'Malley,0,4,http://www.ufcstats.com/fighter-details/fc9a9559a05f2704
Eddie Wineland,Eddie Wineland,John Castaneda,0,5,http://www.ufcstats.com/fighter-details/fc9a9559a05f2704
Eddie Wineland,Eddie Wineland,Cody Stamann,0,6,http://www.ufcstats.com/fighter-details/fc9a9559a05f2704
Nyamjargal Tumendemberel,Nyamjargal Tumendemberel,Top Noi Kiwram,1,1,http://www.ufcstats.com/fighter-details/17cb6d8e8187f304
Nyamjargal Tumendemberel,Nyamjargal Tumendemberel,Peter Danesoe,1,2,http://www.ufcstats.com/fighter-details/17cb6d8e8187f304
Nyamjargal Tumendemberel,Nyamjargal Tumendemberel,Carlos Hernandez,0,3,http://www.ufcstats.com/fighter-details/17cb6d8e8187f304
Vinicius Salvador,Vinicius Salvador,Shannon Ross,1,1,http://www.ufcstats.com/fighter-details/65cdf4ec31143d86
Vinicius Salvador,Vinicius Salvador,Victor Altamirano,0,2,http://www.ufcstats.com/fighter-details/65cdf4ec31143d86
Vinicius Salvador,Vinicius Salvador,CJ Vergara,0,3,http://www.ufcstats.com/fighter-details/65cdf4ec31143d86
Vinicius Salvador,Vinicius Salvador,Adrian Yanez,0,4,http://www.ufcstats.com/fighter-details/65cdf4ec31143d86
Victor Martinez,Victor Martinez,Jacob Rosales,1,1,http://www.ufcstats.com/fighter-details/3e708ce33b6b18e6
Victor Martinez,Victor Martinez,Jordan Leavitt,0,2,http://www.ufcstats.com/fighter-details/3e708ce33b6b18e6
Victor Martinez,Victor Martinez,Tom Nolan,0,3,http://www.ufcstats.com/fighter-details/3e708ce33b6b18e6
Kyung Ho Kang,Kyung Ho Kang,Pingyuan Liu,1,1,http://www.ufcstats.com/fighter-details/a7897d200692ab64
Kyung Ho Kang,Kyung Ho Kang,Rani Yahya,0,2,http://www.ufcstats.com/fighter-details/a7897d200692ab64
Kyung Ho Kang,Kyung Ho Kang,Batgerel Danaa,1,3,http://www.ufcstats.com/fighter-details/a7897d200692ab64
Kyung Ho Kang,Kyung Ho Kang,Cristian Quinonez,1,4,http://www.ufcstats.com/fighter-details/a7897d200692ab64
Kyung Ho Kang,Kyung Ho Kang,John Castaneda,0,5,http://www.ufcstats.com/fighter-details/a7897d200692ab64
Kyung Ho Kang,Kyung Ho Kang,Muin Gafurov,0,6,http://www.ufcstats.com/fighter-details/a7897d200692ab64
Dalcha Lungiambula,Dalcha Lungiambula,Magomed Ankalaev,0,1,http://www.ufcstats.com/fighter-details/ce632027bf2a871b
Dalcha Lungiambula,Dalcha Lungiambula,Markus Perez,1,2,http://www.ufcstats.com/fighter-details/ce632027bf2a871b
Dalcha Lungiambula,Dalcha Lungiambula,Marc-Andre Barriault,0,3,http://www.ufcstats.com/fighter-details/ce632027bf2a871b
Dalcha Lungiambula,Dalcha Lungiambula,Cody Brundage,0,4,http://www.ufcstats.com/fighter-details/ce632027bf2a871b
Dalcha Lungiambula,Dalcha Lungiambula,Punahele Soriano,0,5,http://www.ufcstats.com/fighter-details/ce632027bf2a871b
Dalcha Lungiambula,Dalcha Lungiambula,Edmen Shahbazyan,0,6,http://www.ufcstats.com/fighter-details/ce632027bf2a871b
Nick Maximov,Nick Maximov,Oscar Cota,1,1,http://www.ufcstats.com/fighter-details/12585614e0ed2626
Nick Maximov,Nick Maximov,Cody Brundage,1,2,http://www.ufcstats.com/fighter-details/12585614e0ed2626
Nick Maximov,Nick Maximov,Punahele Soriano,1,3,http://www.ufcstats.com/fighter-details/12585614e0ed2626
Nick Maximov,Nick Maximov,Andre Petroski,0,4,http://www.ufcstats.com/fighter-details/12585614e0ed2626
Nick Maximov,Nick Maximov,Jacob Malkoun,0,5,http://www.ufcstats.com/fighter-details/12585614e0ed2626
Matt Brown,Matt Brown,Ben Saunders,1,1,http://www.ufcstats.com/fighter-details/31123249b0bbf52e
Matt Brown,Matt Brown,Miguel Baeza,0,2,http://www.ufcstats.com/fighter-details/31123249b0bbf52e
Matt Brown,Matt Brown,Carlos Condit,0,3,http://www.ufcstats.com/fighter-details/31123249b0bbf52e
Matt Brown,Matt Brown,Dhiego Lima,1,4,http://www.ufcstats.com/fighter-details/31123249b0bbf52e
Matt Brown,Matt Brown,Bryan Barberena,0,5,http://www.ufcstats.com/fighter-details/31123249b0bbf52e
Matt Brown,Matt Brown,Court McGee,1,6,http://www.ufcstats.com/fighter-details/31123249b0bbf52e
Eli Aronov,Eli Aronov,Zachary Reese,0,1,http://www.ufcstats.com/fighter-details/a90c200c3fbb22c4
Kevin Natividad,Kevin Natividad,Miles Johns,0,1,http://www.ufcstats.com/fighter-details/0c258d1d8e16e5f1
Kevin Natividad,Kevin Natividad,Batgerel Danaa,0,2,http://www.ufcstats.com/fighter-details/0c258d1d8e16e5f1
Kevin Natividad,Kevin Natividad,Ricky Turcios,0,3,http://www.ufcstats.com/fighter-details/0c258d1d8e16e5f1
